SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
3,16:09.3,00:26,60,0,16:10.4,1661948170,-0.013667875,0.004430168,-0.007366037,0.017700195,-0.308380127,-0.962966919,28.0537262,-71.12345886,-74.88858032,,,,,,,,
3,16:09.3,00:26,60,0,16:10.5,1661948170,-0.012667858,-0.005503156,-0.006371879,0.019500732,-0.309158325,-0.964538574,28.0537262,-71.12345886,-74.88858032,,,,,,,,
3,16:09.3,00:26,60,0,16:10.5,1661948170,-0.010982876,-0.016478842,-0.007530354,0.019897461,-0.307159424,-0.965530396,28.26771545,-71.19837952,-74.80752563,,,,,,,,
3,16:09.3,00:26,60,0,16:10.5,1661948170,-0.008979114,-0.019459984,-0.006642456,0.019592285,-0.308166504,-0.966918945,28.27285767,-71.21072388,-74.85824585,,,,,,,,
3,16:09.3,00:26,60,0,16:10.5,1661948171,-0.00021252,-0.00779667,-0.002600843,0.016967773,-0.304611206,-0.958114624,28.09371948,-71.75666809,-75.17166138,,,,,,,,
3,16:09.3,00:26,60,0,16:10.5,1661948171,-0.002564358,0.00315558,-0.002927879,0.017181396,-0.303329468,-0.951690674,28.38829041,-71.54269409,-74.90989685,,,,,,,,
3,16:09.3,00:26,60,0,16:10.5,1661948171,-0.007255782,0.015557654,-0.004616856,0.018753052,-0.301727295,-0.948303223,28.18426514,-71.4377594,-74.93930054,,,,,,,,
3,16:09.3,00:26,60,0,16:10.6,1661948171,-0.004097007,0.035319908,0.002928678,0.016738892,-0.304763794,-0.946182251,28.18426514,-71.4377594,-74.93930054,,,,,,,,
3,16:09.3,00:26,60,0,16:10.6,1661948171,0.018124409,0.063635968,0.006683469,0.020095825,-0.306533813,-0.950881958,28.21330261,-71.55238342,-74.63883972,,,,,,,,
3,16:09.3,00:26,60,0,16:10.6,1661948171,0.042817771,0.086612124,0.003890612,0.023132324,-0.302825928,-0.95098877,28.19137573,-71.4480896,-74.95135498,,,,,,,,
3,16:09.3,00:26,60,0,16:10.6,1661948171,0.033038378,0.092183191,0.007966846,0.024841309,-0.297546387,-0.946746826,28.38960266,-71.23908997,-75.328125,,,,,,,,
3,16:09.3,00:26,60,0,16:10.6,1661948171,0.001982191,0.081038927,0.013942714,0.02885437,-0.30519104,-0.945663452,28.36923218,-71.47689819,-75.34283447,,,,,,,,
3,16:09.3,00:26,60,0,16:10.6,1661948171,-0.020998759,0.054306915,0.012482769,0.027542114,-0.308853149,-0.953155518,28.3536377,-71.45283508,-75.29542542,,,,,,,,
3,16:09.3,00:26,60,0,16:10.7,1661948171,-0.035122834,0.021705562,0.008420116,0.029296875,-0.304916382,-0.957351685,28.3536377,-71.45283508,-75.29542542,,,,,,,,
3,16:09.3,00:26,60,0,16:10.7,1661948171,-0.042339734,-0.006039517,0.007069894,0.029891968,-0.301330566,-0.964111328,28.50740051,-71.68257141,-74.91313171,,,,,,,,
3,16:09.3,00:26,60,0,16:10.7,1661948171,-0.03896471,-0.020592893,0.007559383,0.031936646,-0.300460815,-0.965240479,28.51293945,-71.35653687,-75.33399963,,,,,,,,
3,16:09.3,00:26,60,0,16:10.7,1661948171,-0.036908483,-0.026341859,0.003561445,0.030441284,-0.301132202,-0.964889526,28.53208923,-71.42625427,-75.20515442,,,,,,,,
3,16:09.3,00:26,60,0,16:10.7,1661948171,-0.041498175,-0.031091873,0.003033873,0.028045654,-0.303222656,-0.966094971,28.7487793,-71.70028687,-74.01846313,,,,,,,,
3,16:09.3,00:26,60,0,16:10.7,1661948171,-0.038365499,-0.016367788,0.000617587,0.025863647,-0.302200317,-0.967971802,28.56826782,-71.36334229,-74.98788452,,,,,,,,
3,16:09.3,00:26,60,0,16:10.8,1661948171,-0.016296948,0.000912932,-0.004487959,0.023696899,-0.299545288,-0.968139648,28.56826782,-71.36334229,-74.98788452,,,,,,,,
3,16:09.3,00:26,60,0,16:10.8,1661948171,0.016361929,0.0090148,-0.010034525,0.021484375,-0.295135498,-0.967590332,28.55432129,-71.30883789,-74.68486023,,,,,,,,
3,16:09.3,00:26,60,0,16:10.8,1661948171,0.021890652,0.014109694,-0.006689328,0.022186279,-0.292175293,-0.966949463,28.54206848,-71.05253601,-75.12406921,,,,,,,,
3,16:09.3,00:26,60,0,16:10.8,1661948171,0.021198762,0.016128636,-0.002909237,0.022750854,-0.294174194,-0.962768555,28.51837158,-71.34281921,-75.32043457,,,,,,,,
3,16:09.3,00:26,60,0,16:10.8,1661948171,0.018235197,0.014840998,-0.001346228,0.025772095,-0.298706055,-0.958068848,28.5369873,-71.10029602,-75.43678284,,,,,,,,
3,16:09.3,00:26,60,0,16:10.8,1661948171,0.014874554,0.022442192,-0.001057009,0.026535034,-0.29927063,-0.950866699,28.56402588,-71.50338745,-75.33552551,,,,,,,,
3,16:09.3,00:26,60,0,16:10.9,1661948171,0.005986253,0.017932928,-0.001536644,0.027389526,-0.302566528,-0.945266724,28.56402588,-71.50338745,-75.33552551,,,,,,,,
3,16:09.3,00:26,60,0,16:10.9,1661948171,-0.014055898,0.013130449,0.009986321,0.028778076,-0.304870605,-0.940933228,28.73014832,-71.47212219,-74.97244263,,,,,,,,
3,16:09.3,00:26,60,0,16:10.9,1661948171,-0.033859696,0.008568987,0.017784057,0.030776978,-0.306945801,-0.94152832,28.65403748,-71.25537109,-75.15318298,,,,,,,,
3,16:09.3,00:26,60,0,16:10.9,1661948171,-0.042388203,0.010665428,0.016386164,0.029418945,-0.306869507,-0.948730469,28.56256104,-71.08308411,-75.434021,,,,,,,,
3,16:09.3,00:26,60,0,16:10.9,1661948171,-0.028446023,0.015926502,0.006764695,0.028900146,-0.300170898,-0.953659058,28.63497925,-71.55064392,-75.61445618,,,,,,,,
3,16:09.3,00:26,60,0,16:10.9,1661948171,-0.00500621,0.016039953,0.00823263,0.028152466,-0.300033569,-0.967681885,28.60209656,-71.28610229,-75.16218567,,,,,,,,
3,16:09.3,00:26,60,0,16:11.0,1661948171,-0.005294098,0.009548498,0.003928695,0.02734375,-0.303741455,-0.972503662,28.61354065,-71.1335144,-75.10942078,,,,,,,,
3,16:09.3,00:26,60,0,16:11.0,1661948171,0.00024075,0.004199006,-0.004022439,0.028533936,-0.302108765,-0.974990845,28.61354065,-71.1335144,-75.10942078,,,,,,,,
3,16:09.3,00:26,60,0,16:11.0,1661948171,0.006013418,0.001733718,-0.005844307,0.030502319,-0.303726196,-0.975372314,28.5308075,-70.92524719,-75.30769348,,,,,,,,
3,16:09.3,00:26,60,0,16:11.0,1661948171,0.012589828,-0.011796472,-0.00287941,0.032867432,-0.305923462,-0.973846436,28.7518158,-71.1580658,-75.17799377,,,,,,,,
3,16:09.3,00:26,60,0,16:11.0,1661948171,0.019491143,-0.025786324,0.003381682,0.035171509,-0.308578491,-0.973464966,28.60206604,-71.24946594,-75.30526733,,,,,,,,
3,16:09.3,00:26,60,0,16:11.0,1661948171,0.030241792,-0.021677865,0.00610503,0.035949707,-0.308425903,-0.972122192,28.67501831,-71.06221008,-75.25112915,,,,,,,,
3,16:09.3,00:26,60,0,16:11.1,1661948171,0.033209086,-0.014189855,0.001858087,0.034957886,-0.305175781,-0.960845947,28.50590515,-70.8440094,-75.14079285,,,,,,,,
3,16:09.3,00:26,60,0,16:11.1,1661948171,0.031763522,-0.0115978,0.004031227,0.033721924,-0.302459717,-0.953735352,28.50590515,-70.8440094,-75.14079285,,,,,,,,
3,16:09.3,00:26,60,0,16:11.1,1661948171,0.021925006,-0.014552045,0.008127435,0.03086853,-0.304382324,-0.951721191,28.65150452,-71.1270752,-75.28173828,,,,,,,,
3,16:09.3,00:26,60,0,16:11.1,1661948171,0.001625061,-0.021061609,0.008600679,0.029418945,-0.305770874,-0.949569702,28.59135437,-71.2638855,-75.42147827,,,,,,,,
3,16:09.3,00:26,60,0,16:11.1,1661948171,-0.002630937,-0.01685781,0.005547098,0.027572632,-0.303909302,-0.948074341,28.51373291,-71.18240356,-75.35673523,,,,,,,,
3,16:09.3,00:26,60,0,16:11.1,1661948171,0.001201352,-0.017591244,-0.000788828,0.027511597,-0.300735474,-0.946685791,28.56300354,-71.14283752,-75.17970276,,,,,,,,
3,16:09.3,00:26,60,0,16:11.2,1661948171,0.001960886,-0.011231616,-0.002750246,0.02796936,-0.297332764,-0.951583862,28.64001465,-71.14045715,-75.63513184,,,,,,,,
3,16:09.3,00:26,60,0,16:11.2,1661948171,0.002002697,0.005402755,0.003353186,0.028366089,-0.300384521,-0.953231812,28.64001465,-71.14045715,-75.63513184,,,,,,,,
3,16:09.3,00:26,60,0,16:11.2,1661948171,0.016618924,0.02489736,0.007275223,0.027313232,-0.302947998,-0.95362854,28.68540955,-71.18447876,-75.52764893,,,,,,,,
3,16:09.3,00:26,60,0,16:11.2,1661948171,0.022831546,0.024741299,0.007781757,0.028640747,-0.300582886,-0.952850342,28.61555481,-71.14163208,-75.69841003,,,,,,,,
3,16:09.3,00:26,60,0,16:11.2,1661948171,0.007002782,0.00384667,0.005172125,0.030563354,-0.296600342,-0.952392578,28.61364746,-71.38500977,-75.10580444,,,,,,,,
3,16:09.3,00:26,60,0,16:11.2,1661948171,-0.011504057,-0.015777632,-0.000312389,0.031326294,-0.297409058,-0.955444336,28.58410645,-71.0397644,-75.31019592,,,,,,,,
3,16:09.3,00:26,60,0,16:11.3,1661948171,-0.019106849,-0.037310621,0.002587794,0.031356812,-0.302398682,-0.956985474,28.59223938,-71.13076782,-75.19590759,,,,,,,,
3,16:09.3,00:26,60,0,16:11.3,1661948171,-0.017094831,-0.032757947,0.014919295,0.030960083,-0.307815552,-0.957244873,28.59223938,-71.13076782,-75.19590759,,,,,,,,
3,16:09.3,00:26,60,0,16:11.3,1661948171,-0.010338125,-0.022886141,0.014801317,0.028900146,-0.312973022,-0.954772949,28.54217529,-71.17773438,-75.11897278,,,,,,,,
3,16:09.3,00:26,60,0,16:11.3,1661948171,-0.001986452,-0.019315108,0.008329036,0.027542114,-0.308654785,-0.952011108,28.59486389,-71.03509521,-75.19792175,,,,,,,,
3,16:09.3,00:26,60,0,16:11.3,1661948171,0.003639742,-0.027248133,0.001518534,0.024734497,-0.303939819,-0.959030151,28.60154724,-71.03587341,-75.00964355,,,,,,,,
3,16:09.3,00:26,60,0,16:11.3,1661948171,0.00338035,-0.021581192,-0.004956143,0.021835327,-0.303009033,-0.963272095,28.6222229,-71.10424805,-75.11286926,,,,,,,,
3,16:09.3,00:26,60,0,16:11.4,1661948171,-0.000107059,-0.011468371,-0.006085856,0.020202637,-0.306106567,-0.957092285,28.5382843,-71.05654907,-75.18598938,,,,,,,,
3,16:09.3,00:26,60,0,16:11.4,1661948171,0.019730828,-0.000194943,-0.007115434,0.019470215,-0.305664063,-0.956344604,28.5382843,-71.05654907,-75.18598938,,,,,,,,
3,16:09.3,00:26,60,0,16:11.4,1661948171,0.029357623,-0.001618137,-0.01230993,0.021484375,-0.301177979,-0.958175659,28.56452942,-71.17701721,-75.25474548,,,,,,,,
3,16:09.3,00:26,60,0,16:11.4,1661948171,0.019128155,-0.010940532,-0.009865947,0.025466919,-0.300628662,-0.959381104,28.45089722,-71.10050964,-75.2099762,,,,,,,,
3,16:09.3,00:26,60,0,16:11.4,1661948171,0.00736364,-0.021113541,-0.012143748,0.028945923,-0.30166626,-0.961761475,28.74815369,-71.20046997,-75.17764282,,,,,,,,
3,16:09.3,00:26,60,0,16:11.4,1661948171,0.00664006,-0.019017367,-0.015111841,0.030487061,-0.303604126,-0.957489014,28.61608887,-71.22563171,-75.28057861,,,,,,,,
3,16:09.3,00:26,60,0,16:11.5,1661948171,0.005246694,-0.012263591,-0.018374746,0.029525757,-0.303756714,-0.950119019,28.55073547,-71.21858215,-75.26329041,,,,,,,,
3,16:09.3,00:26,60,0,16:11.5,1661948171,0.008133294,-0.018048775,-0.010078733,0.028686523,-0.305786133,-0.947967529,28.55073547,-71.21858215,-75.26329041,,,,,,,,
3,16:09.3,00:26,60,0,16:11.5,1661948171,-0.006755907,-0.021227524,-0.014470552,0.030731201,-0.310516357,-0.948547363,28.63467407,-71.1733551,-75.05433655,,,,,,,,
3,16:09.3,00:26,60,0,16:11.5,1661948172,-0.025176193,-0.018394187,-0.018008562,0.027359009,-0.308349609,-0.948898315,28.67784119,-71.06919861,-75.33094788,,,,,,,,
3,16:09.3,00:26,60,0,16:11.5,1661948172,-0.013536848,-0.008376174,-0.014777082,0.026351929,-0.306533813,-0.949508667,28.63572693,-71.2205658,-75.1269989,,,,,,,,
3,16:09.3,00:26,60,0,16:11.5,1661948172,0.0101802,0.001552357,-0.02910622,0.025878906,-0.304870605,-0.950332642,28.52793884,-71.31617737,-75.33448792,,,,,,,,
3,16:09.3,00:26,60,0,16:11.6,1661948172,0.025885393,0.009446499,-0.032498288,0.026321411,-0.298339844,-0.952529907,28.64321899,-71.36170959,-75.12011719,,,,,,,,
3,16:09.3,00:26,60,0,16:11.6,1661948172,0.011141068,0.013138972,-0.031892153,0.029388428,-0.297683716,-0.949203491,28.64321899,-71.36170959,-75.12011719,,,,,,,,
3,16:09.3,00:26,60,0,16:11.6,1661948172,-0.019669043,-0.000165382,-0.024435835,0.030654907,-0.305892944,-0.944335938,28.77787781,-71.51287842,-74.9960022,,,,,,,,
3,16:09.3,00:26,60,0,16:11.6,1661948172,-0.036393961,-0.014149908,-0.015685753,0.032272339,-0.308898926,-0.943786621,28.73954773,-71.29389954,-74.62010193,,,,,,,,
3,16:09.3,00:26,60,0,16:11.6,1661948172,-0.039519446,-0.021690115,-0.006139385,0.034942627,-0.311233521,-0.95111084,28.5553894,-71.32022095,-75.19955444,,,,,,,,
3,16:09.3,00:26,60,0,16:11.6,1661948172,-0.03743499,-0.026790069,-0.007621168,0.034133911,-0.309768677,-0.955657959,28.63813782,-71.21517944,-75.47547913,,,,,,,,
3,16:09.3,00:26,60,0,16:11.7,1661948172,-0.009082977,0.000895355,-0.018414427,0.027755737,-0.303161621,-0.956741333,28.68203735,-71.01412964,-75.12579346,,,,,,,,
3,16:09.3,00:26,60,0,16:11.7,1661948172,-0.007877098,0.014895859,-0.023905333,0.024215698,-0.299942017,-0.953170776,28.68203735,-71.01412964,-75.12579346,,,,,,,,
3,16:09.3,00:26,60,0,16:11.7,1661948172,-0.006328736,0.022102639,-0.022974824,0.02494812,-0.30128479,-0.953155518,28.84255981,-71.36813354,-74.29989624,,,,,,,,
3,16:09.3,00:26,60,0,16:11.7,1661948172,-0.005224323,0.024456341,-0.021636586,0.027862549,-0.306503296,-0.955703735,28.640625,-71.2412262,-75.13197327,,,,,,,,
3,16:09.3,00:26,60,0,16:11.7,1661948172,-0.004234426,0.020644026,-0.021153489,0.031082153,-0.304580688,-0.956985474,28.75213623,-71.31983948,-75.12458801,,,,,,,,
3,16:09.3,00:26,60,0,16:11.7,1661948172,-0.005093296,0.005979596,-0.017050889,0.034667969,-0.3046875,-0.956192017,28.5193634,-71.05352783,-75.45860291,,,,,,,,
3,16:09.3,00:26,60,0,16:11.8,1661948172,-0.015154186,0.000422111,-0.016047676,0.036636353,-0.306365967,-0.959381104,28.5740509,-71.42538452,-75.13323975,,,,,,,,
3,16:09.3,00:26,60,0,16:11.8,1661948172,-0.015857526,-0.011882226,-0.018383801,0.039199829,-0.302352905,-0.953903198,28.5740509,-71.42538452,-75.13323975,,,,,,,,
3,16:09.3,00:26,60,0,16:11.8,1661948172,-0.021814485,-0.019182483,-0.019561983,0.040420532,-0.29927063,-0.957595825,28.65458679,-71.21672058,-74.87237549,,,,,,,,
