SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.5240,1662552796.52404,-0.001192297220028475,-0.01070830442709961,-0.005918076574374083,0.0001220703125,-0.0549774169921875,-1.00421142578125,88.93766784667969,-82.90130615234375,-72.66751098632812,2022-09-07 20:13:16.3710,1662552796.370551,0.0008199838921427727,-0.0020182228181511164,-0.0003022626042366028,-0.14062444865703583,0.04517137259244919,-0.966982364654541,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.5400,1662552796.540302,-0.0020010992430855397,-0.007904528431464187,-0.005531385584094578,0.0002899169921875,-0.055633544921875,-1.0035552978515625,88.88104248046875,-83.07606506347656,-72.71246337890625,2022-09-07 20:13:16.4010,1662552796.4005861,0.00032809842377901077,-0.0015375225339084864,-0.0011854199692606926,-0.13996827602386475,0.0457206666469574,-0.9670891761779785,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.5570,1662552796.55696,-0.001622131419967264,-0.008205731950752148,-0.006265086464411408,0.00103759765625,-0.0546417236328125,-1.0039825439453125,89.07994079589844,-83.13990783691406,-71.63301086425781,2022-09-07 20:13:16.4300,1662552796.430448,0.0012554111890494823,0.0002089785411953926,-0.0003612786531448364,-0.14077703654766083,0.04681931436061859,-0.9671807289123535,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.5740,1662552796.573622,0.00039760995074883024,-0.009349027006723166,-0.008293882582833772,0.000457763671875,-0.055389404296875,-1.002899169921875,89.07994079589844,-83.13990783691406,-71.63301086425781,2022-09-07 20:13:16.4600,1662552796.460279,0.0004649846814572811,0.0013413546839728951,-0.0020957952365279198,-0.14079226553440094,0.044942472130060196,-0.967470645904541,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.5910,1662552796.5906138,-0.002982740420888747,-0.011627095003176945,-0.0077290261156279655,0.0002593994140625,-0.055877685546875,-1.003570556640625,89.05172729492188,-82.8656005859375,-71.42976379394531,2022-09-07 20:13:16.4910,1662552796.4909601,-0.0017353191506117582,-0.0005750560667365789,0.0009063864126801491,-0.14007507264614105,0.0434623621404171,-0.967257022857666,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.6070,1662552796.6074672,-0.0025326661966653557,-0.009925335066616314,-0.00618146320618292,0.0006866455078125,-0.055908203125,-1.0040740966796875,89.09895324707031,-82.78273010253906,-72.72993469238281,2022-09-07 20:13:16.5200,1662552796.5202289,-0.0006554073188453913,0.001310728257521987,-0.0001962697133421898,-0.14082275331020355,0.045125558972358704,-0.966127872467041,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.6250,1662552796.624576,-0.0032495891621146865,-0.01068886335114203,-0.008844890612371165,7.62939453125e-05,-0.0552825927734375,-1.0033416748046875,89.05474853515625,-83.04766845703125,-72.49905395507812,2022-09-07 20:13:16.5500,1662552796.550315,-0.002902848646044731,0.0041856104508042336,0.0009609824046492577,-0.14068540930747986,0.044286321848630905,-0.9680505394935608,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.6410,1662552796.640645,-0.002439455558512582,-0.006317817053994977,-0.007596933325560035,0.00018310546875,-0.05487060546875,-1.0044403076171875,88.81817626953125,-82.78616333007812,-72.53532409667969,2022-09-07 20:13:16.5800,1662552796.580432,-0.0011693972628563643,0.0020960946567356586,-0.0006547579541802406,-0.14161616563796997,0.04651409387588501,-0.9671502709388733,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.6590,1662552796.659264,0.00019467707568479232,-0.011668640316182182,-0.006946056755144669,9.1552734375e-05,-0.055084228515625,-1.0040435791015625,88.87297058105469,-82.5831298828125,-73.34527587890625,2022-09-07 20:13:16.6100,1662552796.610248,0.0015097428113222122,-0.004029176197946072,-0.002342669293284416,-0.13984614610671997,0.04500346630811691,-0.9679742455482483,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.6770,1662552796.6767,-0.0036751623043093486,-0.009453955553672287,-0.006422745600944099,-0.0003662109375,-0.0548248291015625,-1.0042572021484375,89.02642822265625,-82.82009887695312,-72.3369140625,2022-09-07 20:13:16.6410,1662552796.64112,-0.002620553597807884,-0.0004403002094477415,-0.002769840881228447,-0.14062435925006866,0.04507976025342941,-0.9683404564857483,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.6900,1662552796.6903129,-0.003093527922236043,-0.008142348716808263,-0.008058192826361759,0.0006561279296875,-0.0545196533203125,-1.0029296875,89.02642822265625,-82.82009887695312,-72.3369140625,2022-09-07 20:13:16.6700,1662552796.669817,0.002172603737562895,-0.003705601906403899,0.0006421646103262901,-0.14077693223953247,0.04454571008682251,-0.9667230248451233,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.7070,1662552796.707077,-0.004319913604217533,-0.010291519716502209,-0.0069013156488313375,0.00054931640625,-0.055755615234375,-1.0042877197265625,89.07449340820312,-82.80122375488281,-72.40391540527344,2022-09-07 20:13:16.7000,1662552796.699672,-0.0030085761100053787,0.003146977862343192,0.0001713177189230919,-0.14015132188796997,0.04463727027177811,-0.9673638939857483,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.7250,1662552796.72509,-0.002251969017771004,-0.007053914779292878,-0.00630077282301847,0.000244140625,-0.054840087890625,-1.003631591796875,88.8773193359375,-82.83143615722656,-72.51345825195312,2022-09-07 20:13:16.7300,1662552796.729768,-0.0011259876191616058,-0.0005811813753098249,0.00024337414652109146,-0.14260795712471008,0.045568037778139114,-0.9675775170326233,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.7410,1662552796.740547,-0.0006929545156386178,-0.011876100565099355,-0.005729524769196473,0.00048828125,-0.054931640625,-1.00469970703125,88.93751525878906,-82.76763916015625,-72.57070922851562,2022-09-07 20:13:16.7590,1662552796.7594771,-0.0015116429422050714,0.0010049974080175161,-0.0012117596343159676,-0.140975221991539,0.04434732347726822,-0.9672112464904785,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.7570,1662552796.7569861,0.00044341632149819316,-0.010357299795427165,-0.00776178299703594,-9.1552734375e-05,-0.0552978515625,-1.0035858154296875,88.9246826171875,-82.73025512695312,-72.230712890625,2022-09-07 20:13:16.7920,1662552796.7915359,-0.001068880083039403,-0.0017846948467195034,-8.638948202133179e-05,-0.1411125659942627,0.044423606246709824,-0.9661736488342285,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.7770,1662552796.776711,-0.0025814020446138057,-0.012967197663704818,-0.007121292754871883,0.00018310546875,-0.0555267333984375,-1.0037841796875,89.15164184570312,-82.842041015625,-71.84776306152344,2022-09-07 20:13:16.8200,1662552796.819796,-0.0004888435360044241,0.0002829835284501314,0.004134721122682095,-0.140059694647789,0.044316794723272324,-0.9685845971107483,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.7930,1662552796.792944,-0.0025814020446138057,-0.012967197663704818,-0.007121292754871883,0.000457763671875,-0.0540618896484375,-1.0045928955078125,89.15164184570312,-82.842041015625,-71.84776306152344,2022-09-07 20:13:16.8490,1662552796.849361,-0.0024261807557195425,0.0020518722012639046,-0.002591608092188835,-0.1403495967388153,0.04546119272708893,-0.9671960473060608,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.8110,1662552796.810736,-0.0021137509571958913,-0.010137855321604636,-0.0069806778493157,0.0011138916015625,-0.0560760498046875,-1.0038604736328125,88.95806884765625,-82.51019287109375,-71.7044677734375,2022-09-07 20:13:16.8800,1662552796.880091,0.0017513260245323181,-0.0011720196343958378,0.0008288193494081497,-0.1400596648454666,0.04462195932865143,-0.9658685326576233,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.8260,1662552796.8260632,-0.001268463627204741,-0.008063252832432909,-0.007116765381018748,0.0005340576171875,-0.055511474609375,-1.003875732421875,89.03524780273438,-82.54502868652344,-71.81015014648438,2022-09-07 20:13:16.9090,1662552796.9094691,-0.002073663054034114,-0.0008574922103434801,-0.0007969532161951065,-0.1419822722673416,0.04453040659427643,-0.9679132103919983,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.8410,1662552796.840516,-0.001268463627204741,-0.008063252832432909,-0.007116765381018748,0.0005340576171875,-0.055511474609375,-1.003875732421875,89.03224182128906,-82.76873779296875,-73.6553955078125,2022-09-07 20:13:16.9450,1662552796.944664,-0.00013035442680120468,0.0014767684042453766,0.00039188191294670105,-0.13998334109783173,0.044515129178762436,-0.9676232933998108,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.8570,1662552796.857013,-0.0021739383978316824,-0.011456652693411874,-0.005869873358643649,-0.0004425048828125,-0.0550079345703125,-1.0045623779296875,89.08865356445312,-82.755126953125,-72.46174621582031,2022-09-07 20:13:16.9690,1662552796.968841,-0.0011821913067251444,0.0012051558587700129,-0.00037117861211299896,-0.14005962014198303,0.044499874114990234,-0.967562198638916,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.8740,1662552796.87357,-0.002458364002252145,-0.011676896115561428,-0.005676794179612904,6.103515625e-05,-0.0550994873046875,-1.00408935546875,89.08865356445312,-82.755126953125,-72.46174621582031,2022-09-07 20:13:16.9990,1662552796.998713,0.0015302589163184166,-0.002385045401751995,0.003097202628850937,-0.14102090895175934,0.04440832510590553,-0.9651970863342285,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.8900,1662552796.890366,-2.1837920938649753e-05,-0.008966863390296795,-0.0057031594744046885,0.0003662109375,-0.055267333984375,-1.00439453125,89.06304931640625,-82.91610717773438,-70.62525939941406,2022-09-07 20:13:17.0290,1662552797.028806,-0.0033869147300720215,0.0028639216907322407,-0.00028007104992866516,-0.14039526879787445,0.04370640963315964,-0.9666314721107483,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.9100,1662552796.9096289,-0.0011904330072654195,-0.010994061612065112,-0.0058650796686815065,0.0006103515625,-0.0553741455078125,-1.004119873046875,88.95918273925781,-82.86973571777344,-72.44129943847656,2022-09-07 20:13:17.0590,1662552797.058587,-0.000171946594491601,0.001311831409111619,-0.001285415142774582,-0.14123450219631195,0.04463719576597214,-0.9677453637123108,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.9230,1662552796.923345,-0.00013875069279312832,-0.0067947892052281685,-0.0071319453992322,3.0517578125e-05,-0.0548858642578125,-1.00457763671875,89.10148620605469,-83.09848022460938,-72.382080078125,2022-09-07 20:13:17.0880,1662552797.088371,8.942699059844017e-05,-0.0017571537755429745,0.00026129838079214096,-0.14236365258693695,0.044057365506887436,-0.9686761498451233,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.9400,1662552796.940309,-0.0007153250687952834,-0.007527957453326983,-0.005668804696342666,9.1552734375e-05,-0.055816650390625,-1.0037841796875,88.9881591796875,-83.03475952148438,-72.39414978027344,2022-09-07 20:13:17.1180,1662552797.118104,-0.0008001297246664762,-0.0020126334857195616,0.0005672145634889603,-0.14260779321193695,0.04552220553159714,-0.9693017601966858,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.9570,1662552796.956647,-0.0031992554175121887,-0.01022707121812229,-0.007806257787240263,-0.0003509521484375,-0.0547637939453125,-1.0042266845703125,88.88496398925781,-82.81053161621094,-72.16128540039062,2022-09-07 20:13:17.1480,1662552797.1482859,0.0002833353355526924,0.002977945376187563,0.0009360704571008682,-0.14141760766506195,0.04538487643003464,-0.9688745141029358,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.9740,1662552796.973558,-0.0022280005679602907,-0.011322163058362873,-0.006063751486001417,0.0001678466796875,-0.055267333984375,-1.0042572021484375,88.88496398925781,-82.81053161621094,-72.16128540039062,2022-09-07 20:13:17.1790,1662552797.179369,-0.0006386511959135532,0.0014298497699201107,0.0028050774708390236,-0.14211948215961456,0.044408299028873444,-0.9672417640686035,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:16.9920,1662552796.991994,-0.0028706213389964107,-0.009380185991477092,-0.0057556237478792495,0.0,-0.055389404296875,-1.00408935546875,89.06927490234375,-83.22398376464844,-70.64913940429688,2022-09-07 20:13:17.2090,1662552797.208654,0.0012807543389499187,0.002538955071941018,0.0021520592272281647,-0.14057835936546326,0.04498813673853874,-0.9689355492591858,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.0070,1662552797.0069242,-0.001964347620042446,-0.009369267031007768,-0.007846471519700459,0.0003814697265625,-0.0555267333984375,-1.00421142578125,89.04881286621094,-82.92503356933594,-71.19075012207031,2022-09-07 20:13:17.2380,1662552797.237671,-0.0009094879496842623,-0.00010751490481197834,-0.0003791218623518944,-0.14134125411510468,0.04491183161735535,-0.966951847076416,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.0240,1662552797.0240731,-0.0023888554978010765,-0.010103234227433606,-0.0073881414960978225,0.0003509521484375,-0.0557861328125,-1.0035400390625,89.06881713867188,-83.05918884277344,-72.34910583496094,2022-09-07 20:13:17.2670,1662552797.2673988,0.0020769555121660233,0.0010112565942108631,0.0017190370708703995,-0.1412801891565323,0.04443879798054695,-0.9678674340248108,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.0400,1662552797.040117,-0.0002596582062827257,-0.008517588114400428,-0.005979329279445906,-4.57763671875e-05,-0.0554656982421875,-1.0044403076171875,89.10044860839844,-82.81170654296875,-73.65960693359375,2022-09-07 20:13:17.2980,1662552797.297543,0.000580259133130312,0.006881129927933216,-0.0025276392698287964,-0.14140227437019348,0.04588838666677475,-0.9678215980529785,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.0570,1662552797.057345,-0.0013118731529730328,-0.010667558062421397,-0.00793755162898117,0.000579833984375,-0.0547332763671875,-1.00360107421875,88.99703979492188,-82.91752624511719,-73.3966064453125,2022-09-07 20:13:17.3280,1662552797.3277578,0.0032798834145069122,0.0018188308458775282,-0.0020268792286515236,-0.1391134262084961,0.04436250403523445,-0.9661431908607483,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.0740,1662552797.073679,2.4767398137736916e-05,-0.008208395111842228,-0.006727144913540156,0.0004119873046875,-0.0558013916015625,-1.00445556640625,88.99703979492188,-82.91752624511719,-73.3966064453125,2022-09-07 20:13:17.3570,1662552797.35716,-0.0029521032702177763,0.0020200395956635475,-0.0026860423386096954,-0.1409444659948349,0.04416414350271225,-0.9662805199623108,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.0900,1662552797.090467,-0.0029952572780121193,-0.00695750834783201,-0.005189435700128403,0.000335693359375,-0.0558319091796875,-1.0052337646484375,89.0252685546875,-82.69723510742188,-72.41029357910156,2022-09-07 20:13:17.3870,1662552797.387111,0.0016293199732899666,0.0005554314702749252,0.0008661197498440742,-0.1400899738073349,0.04485078528523445,-0.9673486351966858,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.1070,1662552797.1071382,-0.001695900982162459,-0.010664095953004294,-0.006512494129679769,0.0002593994140625,-0.0560760498046875,-1.0043487548828125,89.07864379882812,-82.69808959960938,-74.24900817871094,2022-09-07 20:13:17.4170,1662552797.417286,-0.004004330839961767,0.0019346826011314988,-0.0024841362610459328,-0.1401357352733612,0.04591888561844826,-0.9681420922279358,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.1260,1662552797.125883,0.0002695119023160189,-0.011091000675743996,-0.0066499132419278574,3.0517578125e-05,-0.055511474609375,-1.00494384765625,89.10688781738281,-82.72904968261719,-73.62692260742188,2022-09-07 20:13:17.4470,1662552797.447274,0.0015823985449969769,-0.00033835461363196373,-0.001919385977089405,-0.1414632350206375,0.04553742706775665,-0.9679437279701233,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.1400,1662552797.1402988,-0.0013709953291727917,-0.009314405912552136,-0.006673082743411547,0.0003509521484375,-0.0557861328125,-1.0038299560546875,89.09378051757812,-82.91563415527344,-74.19454956054688,2022-09-07 20:13:17.4770,1662552797.476661,-0.0020106080919504166,0.0022083022631704807,-0.0032986970618367195,-0.14137166738510132,0.04549163952469826,-0.9670892357826233,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.1570,1662552797.157174,0.0003432814645112138,-0.012496617099087818,-0.00550288976043073,4.57763671875e-05,-0.0550384521484375,-1.005340576171875,89.10124206542969,-82.88021850585938,-74.35247802734375,2022-09-07 20:13:17.5070,1662552797.506913,-0.0005186090711504221,0.0013632448390126228,-0.0015535680577158928,-0.14144796133041382,0.04445403441786766,-0.966555118560791,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.1740,1662552797.1737208,-0.00248206613595385,-0.009655290532082278,-0.006579605789149766,0.000579833984375,-0.0556640625,-1.0046844482421875,89.10124206542969,-82.88021850585938,-74.35247802734375,2022-09-07 20:13:17.5360,1662552797.53638,-0.0031996131874620914,0.0016250335611402988,-0.0004824446514248848,-0.14007462561130524,0.044316694140434265,-0.9670434594154358,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.1910,1662552797.1905599,-0.0005587311966986242,-0.008740228381531052,-0.005265868423413677,-0.000244140625,-0.054901123046875,-1.004119873046875,89.17581176757812,-83.07044982910156,-73.73420715332031,2022-09-07 20:13:17.5660,1662552797.565887,0.0002826843410730362,-0.0018803603015840054,0.0005868710577487946,-0.14230237901210785,0.04478970915079117,-0.9683251976966858,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.2070,1662552797.207366,-0.002284193266960963,-0.01085824039647107,-0.007821437805453715,0.0004119873046875,-0.0552520751953125,-1.004241943359375,88.89195251464844,-82.80148315429688,-73.64340209960938,2022-09-07 20:13:17.5960,1662552797.5960279,0.002342884661629796,0.00029836525209248066,-0.002053525298833847,-0.14054758846759796,0.04549160599708557,-0.9670739769935608,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.2240,1662552797.2236428,0.00021038972611625982,-0.011690211921011825,-0.004927913281082622,0.0004730224609375,-0.0548553466796875,-1.0039825439453125,89.01347351074219,-82.68101501464844,-74.02458190917969,2022-09-07 20:13:17.6260,1662552797.626058,-0.005720242857933044,8.192169480025768e-05,-0.00177732203155756,-0.14027290046215057,0.04565945640206337,-0.9673181772232056,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.2410,1662552797.240982,-0.0010586065333064972,-0.00785419468686169,-0.0038503983040365625,0.0001068115234375,-0.0544891357421875,-1.0045013427734375,89.02406311035156,-82.662109375,-73.95552062988281,2022-09-07 20:13:17.6560,1662552797.656065,0.003022915218025446,-0.0008278139866888523,-0.0015024840831756592,-0.14150883257389069,0.044759172946214676,-0.9687371850013733,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.2560,1662552797.256421,-0.002604837862206503,-0.008951150739865327,-0.005977731382791858,0.0006256103515625,-0.0553131103515625,-1.00439453125,88.91761779785156,-82.72515869140625,-72.48599243164062,2022-09-07 20:13:17.6860,1662552797.6859121,-0.0009046520572155714,-0.0011090661864727736,0.0006107436493039131,-0.13970829546451569,0.045384787023067474,-0.9676080346107483,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.2740,1662552797.273639,-0.0010777812931550678,-0.009984989875034088,-0.005859753346501348,0.000274658203125,-0.0561065673828125,-1.00396728515625,88.91761779785156,-82.72515869140625,-72.48599243164062,2022-09-07 20:13:17.7160,1662552797.715858,0.0023422050289809704,-0.0018353401683270931,-0.00011842790991067886,-0.14222599565982819,0.04514065384864807,-0.9674554467201233,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.2900,1662552797.290138,-0.0020783309146978376,-0.00865980091661066,-0.007177485453872555,0.0006561279296875,-0.0552978515625,-1.0047454833984375,88.96748352050781,-82.68875122070312,-73.45703125,2022-09-07 20:13:17.7460,1662552797.7457151,0.00020164554007351398,0.0032466943375766277,0.0011368179693818092,-0.1415545791387558,0.04448452219367027,-0.9677758812904358,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.3080,1662552797.307904,-0.0015707324109287346,-0.00988192554084802,-0.005697034203897507,0.0004425048828125,-0.0558319091796875,-1.00396728515625,89.07553100585938,-83.03370666503906,-73.69358825683594,2022-09-07 20:13:17.7760,1662552797.775913,0.0009241609368473291,-0.0012535154819488525,0.000912579707801342,-0.14071530103683472,0.04538477584719658,-0.9675012230873108,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.3240,1662552797.323699,-0.003393932493196981,-0.008510131263348205,-0.007748200875476535,0.001251220703125,-0.0549774169921875,-1.00518798828125,88.96067810058594,-82.88346862792969,-74.08511352539062,2022-09-07 20:13:17.8050,1662552797.805476,-0.004705062136054039,0.0003499705344438553,0.00279998779296875,-0.14112724363803864,0.04590357095003128,-0.9687982201576233,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.3400,1662552797.340049,-0.003062635253591124,-0.012075038698528273,-0.006817159758384834,0.0002899169921875,-0.055694580078125,-1.0045166015625,89.0858154296875,-83.08894348144531,-73.99504089355469,2022-09-07 20:13:17.8350,1662552797.835475,-0.0012108106166124344,-0.005958056077361107,-8.227117359638214e-05,-0.14259210228919983,0.044194575399160385,-0.9665247201919556,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.3570,1662552797.356758,-0.002534796725537419,-0.011243333490096527,-0.0068152955456217785,0.0012969970703125,-0.0552825927734375,-1.0044097900390625,89.01080322265625,-82.70610046386719,-74.37863159179688,2022-09-07 20:13:17.8660,1662552797.865639,0.000991495093330741,0.006643361411988735,0.002224578522145748,-0.14170707762241364,0.044881220906972885,-0.9677301049232483,
0,2022-09-07 20:13:16.2710,00:07,60,0,2022-09-07 20:13:17.3740,1662552797.373738,-0.0023465112364688167,-0.011095794365706138,-0.00427144407237809,-0.0002899169921875,-0.0552520751953125,-1.0042572021484375,89.01080322265625,-82.70610046386719,-74.37863159179688,2022-09-07 20:13:17.8950,1662552797.895266,-0.0016002932097762823,-0.0007181481923907995,0.0019611911848187447,-0.14048635959625244,0.045384760946035385,-0.9674096703529358,
